72,01611,JASA PENGOLAHAN LAHAN,25,25,24
"",,"Kelompok ini mencakup usaha pengolahan lahan pertanian tanaman pangan danperkebunan atas dasar balas jasa (fee) atau kontrak dengan tujuan untukpersiapan penanaman, baik di lahan sawah maupun di lahan kering.",,,
73,01612,"JASA PEMUPUKAN, PENANAMAN BIBIT/BENIH DAN PENGENDALIAN JASADPENGGANGGU",25,25,24
"",,"Kelompok ini mencakup usaha yang bergerak dalam pemupukan lahan pertanian,penanaman bibit/benih dan pengendalian hama penyakit dan tanamanpengganggu tanaman pangan dan perkebunan atas dasar balas jasa (fee) ataukontrak.",,,
74,01613,JASA PEMANENAN,25,25,24
"",,"Kelompok ini mencakup usaha pemanenan tanaman atas dasar balas jasa (fee)atau kontrak.",,,
75,01614,JASA PENYEMPROTAN DAN PENYERBUKAN MELALUI UDARA,25,25,24
"",,"Kelompok ini mencakup usaha penyemprotan dan penyerbukan melalui udaradengan pesawat udara khusus berdasarkan keadaan tertentu dengan tujuan kota-kota atau provinsi di dalam negeri.",,,
76,01619,JASA PENUNJANG PERTANIAN LAINNYA,25,25,24
"",,"Kelompok ini mencakup jasa penunjang pertanian lainnya yang belum termasukdalam kelompok jasa penunjang pertanian di atas, seperti penyelenggaraanpengairan/penyiraman serta penyediaan alat pertanian berikut operatornya,pemeliharaan dan perawatan alat pertanian atas dasar balas jasa (fee) ataukontrak. Penyewaan khusus alat pertanian tanpa operatornya dimasukkan dalam77305.",,,
77,01621,JASA PELAYANAN KESEHATAN TERNAK,25,25,24
"",,Kelompok ini mencakup usaha yang bergerak dalam bidang pelayan,,,
"",,kesehatan/pengobatan ternak atas dasar balas jasa (fee) atau kontrak. Pelayanan,,,
"",,kesehatan hewan dari jenis hewan bukan ternak dimasukkan dalam 75000.,,,
78,01622,JASA PEMACEKAN TERNAK,25,25,24
"",,Kelompok ini mencakup usaha yang bergerak dalam bidang pemacekan ternak atas,,,
"",,"dasar balas jasa (fee) atau kontrak, seperti inseminasi buatan, pelayanan kuda",,,
"",,biak.,,,
79,01623,JASA PENETASAN TELUR,25,25,24
"",,Kelompok ini mencakup usaha yang bergerak dalam bidang penetasan telur atas,,,
"",,dasar balas jasa (fee) atau kontrak.,,,
80,01629,JASA PENUNJANG PETERNAKAN LAINNYA,25,25,24
"",,Kelompok ini mencakup usaha yang bergerak dalam jasa penunjang peternakan,,,
"",,"lainnya atas dasar balas jasa (fee) atau kontrak, seperti pencukuran bulu ternak,",,,
"",,"pembersihan kandang ternak, termasuk juga usaha pelayanan pencari rumput,",,,
"",,pemeliharaan dan perawatan hewan dan penggembalaan ternak.,,,
81,01630,JASA PASCA PANEN,25,25,24
"",,Kelompok ini mencakup usaha pasca panen meliputi usaha penyiapan hasil panen,,,
"",,"pertanian untuk dijual, seperti pembersihan, sortasi, pengupasan, pengeringan",,,
"",,dengan sinar matahari dan pengepakan dari macam-macam hasil pertanian atas,,,
"",,"dasar balas jasa (fee) atau kontrak. Termasuk usaha disinfektan hasil panen,",,,
"",,"pemisahan biji kapas, penyiapan daun tembakau, penyiapan biji cokelat dan",,,
"",,pemberian lilin pada buah-buahan.,,,
82,01640,PEMILIHAN BIBIT TANAMAN UNTUK PENGEMBANGBIAKAN,25,25,24
"",,Kelompok ini mencakup semua kegiatan pasca panen yang ditujukan untuk,,,
"",,"meningkatkan perkembangan kualitas bibit melalui pemilahan material non bibit,",,,
"",,"bibit berukuran terlalu kecil, kerusakan mekanik atau kerusakan karena serangga",,,
"",,"dan benih yang belum matang, dan juga menjaga kelembaban bibit ke kondisi",,,
"",,"aman untuk penyimpan bibit. Kegiatan ini mencakup pengeringan, pembersihan,",,,
"",,sortasi dan lainnya sampai bibit dipasarkan. Pemeliharaan bibit yang telah,,,
"",,dimodifikasi juga termasuk di sini.,,,
83,01701,PERBURUAN DAN PENANGKAPAN SATWA LIAR,18,17,16
"",,Kelompok ini mencakup usaha perburuan dan penangkapan satwa liar dalam,,,
"",,rangka pengendalian populasi dan pelestarian. Termasuk usaha pengawetan dan,,,
"",,"penyamakan kulit dari furskin, reptil, dan kulit unggas hasil perburuan dan",,,
"",,penangkapan. Termasuk perburuan dan penangkapan binatang dengan perangkap,,,
"",,"untuk umum, penangkapan binatang (mati atau hidup) untuk makanan, bulu, kulit",,,
"",,"atau untuk penelitian, untuk ditempatkan dalam kebun binatang atau sebagai",,,
"",,"hewan peliharaan, produksi kulit bulu binatang, reptil atau kulit burung dari",,,
"",,kegiatan perburuan atau penangkapan.,,,
84,01702,PENANGKARAN SATWA LIAR,25,25,24
"",,"Kelompok ini mencakup usaha penangkaran, pembesaran, penelitian untuk",,,
"",,"pelestarian satwa liar, baik satwa liar darat dan satwa liar laut seperti mamalia",,,
"",,"laut, misalnya duyung, singa laut dan anjing laut.",,,
85,02111,PENGUSAHAAN HUTAN JATI,16,16,16
"",,"Kelompok ini mencakup usaha persemaian, penanaman, pemeliharaan, pemanenan",,,
"",,"hasil, pengolahan dan pemasaran jenis tanaman jati.",,,
86,02112,PENGUSAHAAN HUTAN PINUS,16,16,16
"",,"Kelompok ini mencakup usaha persemaian, penanaman, pemeliharaan, pemanenan",,,
"",,"hasil, pengolahan dan pemasaran jenis tanaman pinus.",,,
87,02113,PENGUSAHAAN HUTAN MAHONI,16,16,16
"",,"Kelompok ini mencakup usaha persemaian, penanaman, pemeliharaan, pemanenanhasil, pengolahan dan pemasaran jenis tanaman mahoni.",,,
88,02114,PENGUSAHAAN HUTAN SONOKELING,16,16,16
"",,"Kelompok ini mencakup usaha persemaian, penanaman, pemeliharaan, pemanenanhasil, pengolahan, dan pemasaran jenis tanaman sonokeling.",,,
89,02115,PENGUSAHAAN HUTAN ALBASIA/JEUNJING,16,16,16
"",,"hasil, pengolahan dan pemasaran jenis tanaman albasia/jeunjing.",,,
90,02116,PENGUSAHAAN HUTAN CENDANA,16,16,16
"",,"Kelompok ini mencakup usaha persemaian, penanaman, pemeliharaan, pemanenanhasil, pengolahan dan pemasaran jenis tanaman cendana.",,,
91,02117,PENGUSAHAAN HUTAN AKASIA,16,16,16
"",,"Kelompok ini mencakup usaha persemaian, penanaman, pemeliharaan, pemanenanhasil, pengolahan dan pemasaran jenis tanaman akasia.",,,
92,02118,PENGUSAHAAN HUTAN EKALIPTUS,16,16,16
"",,"Kelompok ini mencakup usaha persemaian, penanaman, pemeliharaan, pemanenanhasil, pengolahan dan pemasaran jenis tanaman ekaliptus.",,,
93,02119,PENGUSAHAAN HUTAN LAINNYA,16,16,16
"",,"Kelompok ini mencakup pengusahaan kayu lainnya yang belum termasuk dalamkelompok 02111 s.d. 02118, seperti pengusahaan tanaman gmelina, jabon dantanaman belukar.",,,
94,02120,PENGUSAHAAN HUTAN ALAM,16,16,16
"",,"dengan batas diameter, pengolahan, pemasaran, penanaman kembali sertapemeliharaan tanaman dari jenis-jenis alami, seperti meranti, kruing, pulai, ramin,kayu besi, kayu hitam, ulin dan sebagainya. Termasuk juga usaha pengangkutankayu yang dilakukan oleh pengusaha hutan itu sendiri.",,,
95,02131,PENGUSAHAAN ROTAN,16,16,16
"",,"Kelompok ini mencakup usaha penanaman, pemeliharaan, pemungutan hasil,pengolahan dan pemasaran jenis tanaman rotan.",,,
96,02132,PENGUSAHAAN GETAH PINUS,16,16,16
"",,"Kelompok ini mencakup usaha penanaman, pemeliharaan, pemungutan hasil,pengolahan dan pemasaran getah pinus.",,,
97,02133,PENGUSAHAAN DAUN KAYU PUTIH,16,16,16
"",,"Kelompok ini mencakup usaha penanaman, pemeliharaan, pemungutan hasil,pengolahan dan pemasaran daun kayu putih.",,,
98,02134,PENGUSAHAAN BAMBU,16,16,16
"",,"Kelompok ini mencakup usaha penanaman, pemeliharaan, pemungutan hasil,pengolahan dan pemasaran hasil-hasil hutan bambu.",,,
99,02135,PENGUSAHAAN DAMAR,16,16,16
"",,"Kelompok ini mencakup usaha penanaman, pemeliharaan, pemungutan hasil,pengolahan dan pemasaran damar.",,,
"",,"Kelompok ini mencakup usaha penanaman, pemeliharaan,pemungutan hasil,pengolahan dan pemasaran hasil hutan gaharu.",,,
101,02139,PENGUSAHAAN HUTAN BUKAN KAYU LAINNYA,16,16,16
"",,"Kelompok ini mencakup usaha penanaman, pemeliharaan, pemungutan hasil,pengolahan dan pemasaran hasil hutan bukan kayu lainnya, misalnya jernang,shellak.",,,
102,02201,PENEBANGAN KAYU,16,16,16
"",,Kelompok ini mencakup kegiatan poduksi kayu gelondongan untuk industri,,,
"",,pengolahan dan produksi kayu gelondongan digunakan dalam bentuk yang tidak,,,
"",,"diolah, seperti pit-props, tonggak pagar dan tiang listrik atau telepon.",,,
103,02202,USAHA PEMUNGUTAN KAYU,16,16,16
"",,Kelompok ini mencakup usaha pemungutan hasil kayu dengan batas diameter,,,
"",,tertentu yang terpisah dari usaha pengusahaan kayu. Termasuk kegiatan,,,
"",,pengumpulan dan produksi kayu bakar.,,,
104,02209,USAHA KEHUTANAN LAINNYA,16,16,16
"",,Kelompok ini mencakup usaha di bidang kehutanan yang tidak tercakup dalam,,,
"",,"kelompok manapun, seperti produksi arang di hutan dengan cara tradisional.",,,
105,02301,PEMUNGUTAN GETAH KARET,16,16,16
"",,Kelompok ini mencakup usaha pemungutan getah tanaman karet dan tanaman,,,
"",,"penghasil getah lainnya, seperti pemungutan getah tanaman karet hutan, getah",,,
"",,"perca, jelutung dan kemenyan.",,,
106,02302,PEMUNGUTAN ROTAN,16,16,16
"",,"Kelompok ini mencakup usaha pemungutan hasil, pengolahan dan pemasaran jenistanaman rotan.",,,
107,02303,PEMUNGUTAN GETAH PINUS,16,16,16
"",,"Kelompok ini mencakup usaha pemungutan hasil, pengolahan dan pemasarangetah pinus.",,,
108,02304,PEMUNGUTAN DAUN KAYU PUTIH,16,16,16
"",,daun kayu putih.,,,
109,02305,PEMUNGUTAN KOKON/KEPOMPONG ULAT SUTERA,16,16,16
"",,"Kelompok ini mencakup usaha pemungutan hasil, pengolahan dan pemasarankokon/kepompong ulat sutera.",,,
110,02306,PEMUNGUTAN DAMAR,16,16,16
"",,"Kelompok ini mencakup usaha pemungutan hasil, pengolahan dan pemasarandamar.",,,
111,02307,PEMUNGUTAN MADU,16,16,16
"",,"Kelompok ini mencakup usaha pemungutan hasil, pengolahan dan pemasaranmadu.",,,
112,02308,PEMUNGUTAN BAMBU,16,16,16
"",,"Kelompok ini mencakup usaha pemungutan hasil, pengolahan dan pemasaran",,,
"",,bambu.,,,
113,02309,PEMUNGUTAN BUKAN KAYU LAINNYA,16,16,16
"",,Kelompok ini mencakup usaha pemungutan hasil bukan kayu yang tidak dicakup,,,
"",,dalam 02301 s.d. 02308 yang terpisah dari usaha pengusahaan hasil hutan bukan,,,
"",,"kayu, misalnya pemungutan gumpalan shellak, jernang, daun ekaliptus, kulit kayu",,,
"",,"lawang dan kayu manis, kenanga, daun/kulit/ranting cendana, kopal, pandan,",,,
"",,purun dan lainnya.,,,
114,02401,JASA KEHUTANAN BIDANG PENGGUNAAN KAWASAN HUTAN,16,16,16
"",,Kelompok ini mencakup jasa kehutanan bidang penggunaan kawasan,,,
"",,"hutan/planologi dalam rangka penyiapan data dasar pengelolaan hutan, seperti",,,
"",,"survei pendahuluan dan survei ulang dalam rangka penilaian potensi, pengukuran",,,
"",,dan penataan batas hutan dan penafsiran potret udara.,,,
115,02402,JASA KEHUTANAN BIDANG PERLINDUNGAN HUTAN DAN KONSERVASI ALAM,16,16,16
"",,Kelompok ini mencakup usaha dalam rangka menunjang kegiatan perlindungan,,,
"",,"hutan dan konservasi alam, seperti jasa ANDAL/PIL (Pemantauan Informasi",,,
"",,"Lingkungan), UKL (Usaha Kelola Lingkungan), UPL (Usaha Pemantauan",,,
"",,Lingkungan).,,,
116,02403,JASA KEHUTANAN BIDANG REHABILITASI LAHAN DAN KEHUTANAN SOSIAL,16,16,16
"",,Kelompok ini mencakup usaha dalam rangka rrehabilitasi lahan dan kehutanan,,,
"",,sosial baik di dalam maupun kawasan hutan.,,,
117,02409,JASA PENUNJANG KEHUTANAN LAINNYA,16,16,16
"",,Kelompok ini mencakup usaha jasa di bidang kehutanan lainnya yang tidak,,,
"",,"tercakup dalam kelompok 02401 s.d. 02403, seperti kegiatan pengevaluasian kayu,",,,
"",,"pemadaman kebakaran hutan dan pengendalian hama dan jasa penebangan kayu,",,,
"",,seperti pengangkutan kayu di dalam hutan.,,,
118,03111,PENANGKAPAN PISCES/IKAN BERSIRIP DI LAUT,25,23,22
"",,Kelompok ini mencakup usaha atau kegiatan penangkapan pisces atau ikan,,,
"",,"bersirip seperti ikan tuna dan cakalang (ikan big eye tuna, yellow fin tuna, albacore",,,
"",,"dan cakalang), ikan hiu (hiu macan, hiu gergaji) dan cucut (cucut tikus/cucut",,,
"",,"monyet, cucut lanyam, cucut martil/capingan dan cucut botol), ikan tenggiri,",,,
"",,"bawal, layang, lemuru, kakap merah dan ikan hias laut (ikan sekar taji layar lurik,",,,
"",,"ikan buntel pasir dan ikan kalong) di laut, muara sungai, laguna dan tempat lain",,,
"",,yang dipengaruhi pasang surut. Termasuk pula kegiatan kapal yang digunakan,,,
"",,baik untuk menangkap ikan maupun pengolahan dan pengawetan ikan.,,,
119,03112,PENANGKAPAN CRUSTACEA DI LAUT,25,23,22
"",,Kelompok ini mencakup usaha atau kegiatan penangkapan jenis udang (udang,,,
"",,"windu, udang putih, udang dogol), lobster dan crustacea laut lainnya (kepiting dan",,,
"",,"rajungan) di laut, muara sungai, laguna dan tempat lain yang dipengaruhi pasang",,,
"",,surut.,,,
120,03113,PENANGKAPAN MOLLUSCA DI LAUT,25,23,22
"",,"Kelompok ini mencakup usaha atau kegiatan penangkapan moluska, seperti jenis",,,
"",,"kerang mutiara, cumi-cumi, sotong, gurita dan mollusca laut lainnya (remis,",,,
"",,"simping, kerang darah, kerang hijau dan tiram) di laut, muara sungai, laguna dan",,,
"",,tempat lain yang dipengaruhi pasang surut.,,,
121,03114,PENANGKAPAN/PENGAMBILAN ALGAE (TUMBUHAN) DI LAUT,25,23,22
"",,Kelompok ini mencakup usaha atau kegiatan penangkapan/pengambilan tanaman,,,
"",,"air, seperti rumput laut, ganggang laut dan tanaman hias di laut, muara sungai,",,,
"",,laguna dan tempat lain yang dipengaruhi pasang surut.,,,
122,03115,PENANGKAPAN/PENGAMBILAN BENIH IKAN LAUT,25,23,22
"",,Kelompok ini mencakup usaha atau kegiatan penangkapan/pengambilan benih,,,
"",,"ikan seperti benih ikan bersirip, benih udang, benih kerang, benih kepiting, benih",,,
"",,"rumput laut dan benih biota lainnya di laut, muara sungai, laguna dan tempat lain",,,
"",,yang dipengaruhi pasang surut.,,,
127,3121,PENANGKAPAN PISCES/IKAN BERSIRIP DI PERAIRAN UMUM,25,23,22
"",,"Kelompok ini mencakup usaha atau kegiatan penangkapan pisces/ikan bersirip airtawar (ikan jelawat, betutu, belida, patin, dan lele), dan ikan hias (ikan ulang, ulidan pelangi) di perairan umum, seperti di danau, sungai, waduk, rawa dangenangan air lainnya.",,,
128,3122,PENANGKAPAN CRUSTACEA DI PERAIRAN UMUM,25,23,22
"",,"Kelompok ini mencakup usaha atau kegiatan penangkapan/pengambilan crustaceaair tawar, seperti udang galah, udang grago, udang putih, dan lainnya di perairanumum, seperti di danau, sungai, waduk, rawa, dan genangan air lainnya.",,,
129,3123,PENANGKAPAN MOLLUSCA DI PERAIRAN UMUM,25,23,22
"",,"Kelompok ini mencakup usaha atau kegiatan penangkapan/pengambilan molluscaair tawar, seperti siput, remis, dan lainnya di perairan umum seperti di danau,sungai, waduk, rawa, dan genangan air lainnya.",,,
130,3124,PENANGKAPAN/PENGAMBILAN ALGAE DI PERAIRAN UMUM,25,23,22
"",,"Kelompok ini mencakup usaha atau kegiatan penangkapan/pengambilantumbuhan air, seperti ganggang, eceng gondok, lumut, dan tumbuhan hias diperairan umum seperti di danau, sungai, waduk, rawa, dan genangan air lainnya.",,,
131,3125,PENANGKAPAN/PENGAMBILAN INDUK/BENIH IKAN DI PERAIRAN UMUM,25,23,22
"",,"Kelompok ini mencakup usaha atau kegiatan pengambilan induk/benih ikanseperti induk/benih ikan bandeng, induk/benih ikan belida, induk/benih udanggalah, induk/benih ikan bilih, induk/benih ikan mujair, induk/benih ikan nila,dan lainnya di perairan umum seperti di danau, sungai, waduk, rawa, dangenangan air lainnya.",,,
132,3129,PENANGKAPAN BIOTA AIR LAINNYA DI PERAIRAN UMUM,25,23,22
"",,"Kelompok ini mencakup usaha atau kegiatan penangkapan/pengambilan hewanatau biota air tawar seperti katak, bulus, sidat, belut, dan lainnya di perairanumum seperti di danau, sungai, waduk, rawa, dan genangan air lainnya.",,,
133,3131,JASA SARANA PRODUKSI PENANGKAPAN IKAN DI LAUT,25,23,22
"",,"Kelompok ini mencakup usaha atau kegiatan yang secara langsung berhubungandengan usaha penyiapan sarana penangkapan ikan dan biota laut yang dilakukanatas dasar balas jasa (fee) atau kontrak, seperti jasa pengolahan lahan, pembuatankaramba dan jaring apung, dan sebagainya.",,,
134,3132,JASA PRODUKSI PENANGKAPAN IKAN DI LAUT,25,23,22
"",,"Kelompok ini mencakup usaha atau kegiatan yang secara langsung berhubungandengan usaha produksi penangkapan ikan dan biota laut yang dilakukan atasdasar balas jasa (fee) atau kontrak, seperti jasa penebaran benih, jasa pemberianpakan, dan sebagainya.",,,
135,3133,JASA PASCA PANEN PENANGKAPAN IKAN DI LAUT,25,23,22
"",,"Kelompok ini mencakup usaha atau kegiatan yang secara langsung berhubungandengan usaha pasca psnen penangkapan ikan dan biota laut yang dilakukan atasdasar balas jasa (fee) atau kontrak, seperti jasa pemanenan, jasa persiapan lelang,jasa sortasi dan gradasi, jasa uji mutu, dan sebagainya.",,,
136,3141,JASA SARANA PRODUKSI PENANGKAPAN IKAN DI PERAIRAN UMUM,25,23,22
"",,"Kelompok ini mencakup usaha atau kegiatan yang secara langsung berhubungandengan usaha penyiapan sarana penangkapan dan ikan air tawar di perairanumum yang dilakukan atas dasar balas jasa (fee) atau kontrak, seperti jasapengolahan lahan dan sebagainya.",,,
137,3142,JASA PRODUKSI PENANGKAPAN IKAN DI PERAIRAN UMUM,25,23,22
"",,"Kelompok ini mencakup usaha atau kegiatan yang secara langsung berhubungandengan usaha produksi penangkapan dan ikan air tawar di perairan umum yangdilakukan atas dasar balas jasa (fee) atau kontrak, seperti jasa perubahan benih,jasa penebaran benih, jasa pengendalian jasad pengganggu, jasa pemantauan dansebagainya.",,,
138,3143,JASA PASCA PANEN PENANGKAPAN IKAN DI PERAIRAN UMUM,25,23,22
"",,"Kelompok ini mencakup usaha atau kegiatan yang secara langsung berhubungandengan usaha pasca panen penangkapan dan ikan air tawar di perairan umumyang dilakukan atas dasar balas jasa (fee) atau kontrak, seperti jasa pemanenan,jasa persiapan lelang, jasa sortasi dan gradasi, jasa uji mutu, jasa pengeringan,jasa pemberian es, jasa pengepakan dan penyimpanan dan sebagainya.",,,
139,3211,PEMBESARAN IKAN LAUT,25,23,22
"",,Kelompok ini mencakup usaha atau kegiatan budidaya/pemeliharaan dan,,,
"",,"pembesaran serta pemanenan ikan, udang, kerang mutiara, kerang darah, kerang",,,
"",,"hijau, teripang dan binatang laut lainnya (penyu, kima raksasa dan keong laut) di",,,
"",,"laut, muara sungai, laguna, tempat lain yang dipengaruhi pasang surut dan",,,
"",,fasilitas buatan lainnya. Tidak termasuk kegiatan budidaya ikan hias air laut.,,,
140,3212,PEMBENIHAN IKAN LAUT,25,23,22
"",,"Kelompok ini mencakup usaha pembenihan ikan laut, udang dan biota laut lainnya",,,
"",,"(kerang mutiara, kerang hijau, penyu dan kepiting) dengan media air laut. Tidak",,,
"",,termasuk kegiatan pembenihan ikan hias air laut.,,,
141,3213,BUDIDAYA IKAN HIAS LAUT,25,23,22
"",,Kelompok ini mencakup usaha atau kegiatan budidaya/pemeliharaan dan,,,
"",,"pembesaran serta pemanenan ikan hias air laut dengan menggunakan lahan,",,,
"",,perairan dan fasilitas buatan lainnya. Termasuk kegiatan budidaya pembenihan,,,
"",,ikan hias air laut.,,,
142,3214,BUDIDAYA KARANG (CORAL),25,23,22
"",,Kelompok ini mencakup usaha atau kegiatan budidaya/pemeliharaan dan,,,
"",,pembesaran serta pemanenan karang (terumbu karang) dan pemanfaatannya.,,,
143,3221,PEMBESAR IKAN AIR TAWAR DI KOLAM,25,23,22
"",,"Kelompok ini mencakup usaha atau kegiatan budidaya/pembesaran ikan air tawar,",,,
"",,"udang, katak dan budidaya biota air tawar lainnya (seperti buaya, labi-labi dan",,,
"",,kura-kura) di kolam.,,,
144,3222,BUDIDAYA IKAN AIR TAWAR DI KARAMBA JARING APUNG,25,23,22
"",,"Kelompok ini mencakup usaha atau kegiatan budidaya/pembesaran ikan air tawar,",,,
"",,"udang, katak dan budidaya biota air tawar lainnya (seperti buaya, labi-labi dan",,,
"",,"kura-kura) di karamba jaring apung dengan menggunakan lahan, perairan dan",,,
"",,fasilitas buatan lainnya.,,,
145,3223,PEMBESARAN IKAN AIR TAWAR DI KARAMBA,25,23,22
